Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,Top_10_Moves,Is_Capture
a2a3,a2,a3,P,,0,"['b2b3', 'f2f3', 'e3e2', 'e3f3', 'a2a3', 'c3c4', 'h1a1', 'h1h2', 'f6g5', 'f6e7']",1
e3d2,e3,d2,K,,0,"['f2f3', 'e3f3', 'h1d1', 'e3e2', 'e3d2', 'c3c4', 'h1b1', 'h1a1', 'h1h3', 'h1g1']",1
h1f1,h1,f1,R,,0,"['f6e7', 'd2e1', 'f2f3', 'd2e2', 'd2d3', 'f2f4', 'd2e3', 'c3c4', 'b2b3', 'b2b4']",1
f1e1,f1,e1,R,,1,"['d2e2', 'f1g1', 'f1b1', 'c3c4', 'f1a1', 'f6h4', 'b2b3', 'd2e1', 'f2f3', 'f2f4']",1
e1f1,e1,f1,R,,0,"['e1e3', 'd2d3', 'b2b4', 'b2b3', 'e1e2', 'c3c4', 'f6e7', 'f6d8', 'f6h4', 'f6g7']",1
f1h1,f1,h1,R,,0,"['c3c4', 'f1e1', 'f6g5', 'f6g7', 'd2c2', 'b2b3', 'f6e7', 'b2b4', 'f6h4', 'f1a1']",1
h1d1,h1,d1,R,,0,"['h1h2', 'f2f3', 'd2e3', 'd2e2', 'b2b4', 'c3c4', 'd2e1', 'd2d1', 'h1e1', 'h1g1']",1
d1h1,d1,h1,R,q,0,"['d2c2', 'd1e1', 'f6d8', 'f6e7', 'b2b3', 'b2b4', 'd2c1', 'd1c1', 'c3c4', 'd1h1']",1
d2c2,d2,c2,K,,0,"['d2e2', 'f6d8', 'd2c2', 'f6e7', 'f6g5', 'f6g7', 'd2e3', 'b2b3', 'b2b4', 'c3c4']",1
f6e7,f6,e7,B,,0,"['f6d8', 'f6e7', 'b2b3', 'c3c4', 'b2b4', 'c2d3', 'c2b3', 'f6g5', 'c2d2', 'f6g7']",1
c2b3,c2,b3,K,,0,"['e7d6', 'e7c5', 'c2b3', 'e7d8', 'b2b3', 'e7b4', 'c2d3', 'b2b4', 'c3c4', 'e7f6']",1
e7f6,e7,f6,B,,0,"['a3a4', 'e7d6', 'e7f6', 'b3c2', 'b3c4', 'e7b4', 'e7d8', 'b3a2', 'c3c4', 'b3b4']",1
f6d4,f6,d4,B,,1,"['f6d4', 'b3c2', 'f6g7', 'b3a2', 'a3a4', 'c3c4', 'b3c4', 'b3a4', 'b3b4', 'f6h4']",1
c3d4,c3,d4,P,r,0,"['b3c2', 'c3d4', 'a3a4', 'b3a2', 'c3c4']",1
b3c4,b3,c4,K,,0,"['b3c2', 'b3b4', 'b3c3', 'b3c4', 'a3a4', 'd4d5', 'b3a4', 'b3a2']",1
b2b4,b2,b4,P,,0,"['c4b4', 'c4c3', 'c4b3', 'c4d3', 'b2b4', 'c4c5', 'a3a4', 'd4d5', 'b2b3']",1
c4c5,c4,c5,K,,0,"['a3a4', 'c4c5', 'c4b3', 'd4d5', 'c4c3', 'c4d3', 'b4b5']",1
c5d6,c5,d6,K,,0,"['c5b6', 'c5d6']",1
d6e5,d6,e5,K,,0,"['d6e7', 'd6e5']",1
e5f4,e5,f4,K,,0,"['e5f6', 'a3a4', 'd4d5', 'b4b5', 'e5f4']",1
f4e5,f4,e5,K,,0,"['f4e5', 'a3a4', 'd4d5', 'b4b5']",1
e5f4,e5,f4,K,,0,"['e5f4', 'd4d5', 'a3a4', 'b4b5']",1
f4g5,f4,g5,K,,0,['f4g5'],1
e2e4,e2,e4,P,,0,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']",1
b1c3,b1,c3,N,,0,"['g1f3', 'b1c3', 'f1c4', 'h2h3', 'f1e2', 'f1d3', 'd2d4', 'd1h5', 'c2c4', 'a2a3']",1
g1f3,g1,f3,N,,0,"['f2f4', 'a2a3', 'a2a4', 'f1e2', 'g1f3', 'f1c4', 'f1b5', 'g2g3', 'h2h3', 'd2d3']",1
f3e5,f3,e5,N,p,0,"['a2a3', 'f1b5', 'd2d4', 'h2h3', 'f1e2', 'f1d3', 'd2d3', 'g2g3', 'a2a4', 'h2h4']",1
d2d4,d2,d4,P,,0,"['d2d4', 'h2h4', 'a2a4', 'f2f3', 'a2a3', 'f2f4', 'f1e2', 'h2h3', 'd1e2', 'f1b5']",1
e4e5,e4,e5,P,,0,"['e4e5', 'f1c4', 'h2h4', 'f2f4', 'd1f3', 'f1d3', 'c1g5', 'd1d3', 'c1e3', 'f1e2']",1
f1c4,f1,c4,B,,0,"['h2h4', 'f2f4', 'f1c4', 'd1h5', 'f1d3', 'f1b5', 'a2a3', 'g2g3', 'c1d2', 'f1e2']",1
d1f3,d1,f3,Q,,0,"['d1h5', 'c4f7', 'e5d6', 'd1e2', 'd1f3', 'h2h4', 'f2f4', 'e1g1', 'c1d2', 'c1e3']",1
c3d5,c3,d5,N,,0,"['f3b7', 'c4e6', 'h2h4', 'c1g5', 'f3e4', 'e5d6', 'b2b3', 'c4b3', 'd4d5', 'f3e2']",1
d5e3,d5,e3,N,,0,"['c1g5', 'f3e2', 'd5e3', 'f3b3', 'e1g1', 'h2h4', 'c1d2', 'b2b3', 'g2g3', 'a2a3']",1
e3c4,e3,c4,N,b,0,"['e3c4', 'c1d2', 'h2h4', 'f3g3', 'e5d6', 'e3g4', 'b2b3', 'd4d5', 'b2b4', 'f3d1']",1
c4e3,c4,e3,N,,0,"['c4e3', 'c4d2', 'c4a3', 'e5e6', 'c4d6', 'h2h4', 'g2g3', 'c1h6', 'f3b3', 'f3c3']",1
c2c3,c2,c3,P,,0,"['c2c3', 'e1f1', 'e1d1', 'c1d2', 'e1e2']",1
e1g1,e1,g1,K,,0,"['h2h4', 'e3f5', 'g2g3', 'f3h3', 'e1g1', 'a1b1', 'h2h3', 'a2a4', 'c1d2', 'h1g1']",1
f1e1,f1,e1,R,,0,"['e3f5', 'f3h5', 'f1e1', 'f3h3', 'c3c4', 'h2h4', 'c1d2', 'f3e2', 'b2b3', 'f3g3']",1
e3f5,e3,f5,N,,0,"['e3f5', 'd4e5', 'h2h4', 'f3h3', 'f3d1', 'f3g3', 'c3c4', 'e3g4', 'f3g4', 'e3c4']",1
c1f4,c1,f4,B,,0,"['f3g3', 'd4e5', 'c1f4', 'c1g5', 'c1e3', 'f3h5', 'e1e5', 'h2h4', 'b2b3', 'f5d6']",1
f3f4,f3,f4,Q,n,0,"['d4e5', 'g2g4', 'h2h4', 'b2b4', 'f3f4', 'a2a3', 'e1e5', 'g2g3', 'c3c4', 'f5g7']",1
g2g4,g2,g4,P,,0,"['c3c4', 'f2f3', 'f5d6', 'e1e2', 'g2g4', 'e1e4', 'h2h4', 'f4g3', 'a1d1', 'f4e5']",1
f5d6,f5,d6,N,,1,"['f5d6', 'f2f3', 'g4g5', 'e1e4', 'c3c4', 'h2h4', 'f4d6', 'g1h1', 'g1g2', 'e1e2']",1
d6b7,d6,b7,N,p,0,"['g4g5', 'd6b7', 'e1e4', 'f4g3', 'h2h3', 'a2a4', 'a2a3', 'd6f7', 'f4e3', 'b2b4']",1
b7c5,b7,c5,N,,1,"['b7c5', 'e1e4', 'f4c7', 'f4g3', 'f4c1', 'f4e3', 'f4f6', 'f4f5', 'f4e4', 'f4d2']",1
f4e3,f4,e3,Q,,0,"['f4d2', 'f4c1', 'f4e3', 'f4c7', 'e1e4', 'f4g3', 'c5e6', 'f4f6', 'c5d3', 'f4e5']",1
g4g5,g4,g5,P,,0,"['e3e2', 'f2f3', 'g4g5', 'c3c4', 'e3h3', 'b2b4', 'a2a3', 'a1d1', 'a1c1', 'a2a4']",1
c5e6,c5,e6,N,,0,"['e3h3', 'c3c4', 'b2b4', 'a1c1', 'a1d1', 'f2f3', 'c5e6', 'e1c1', 'g1h1', 'e1e2']",1
e6g7,e6,g7,N,p,0,"['e3h3', 'e6g7', 'e3e2', 'c3c4', 'e6f4', 'e3e4', 'e6c5', 'b2b4', 'e3g3', 'f2f3']",1
g1h1,g1,h1,K,,0,"['g1h1', 'g1f1', 'e3g3']",1
e3g5,e3,g5,Q,q,0,"['e3e2', 'e3h3', 'f2f4', 'e1f1', 'e1g1', 'f2f3', 'c3c4', 'e3g3', 'a2a4', 'e1c1']",1
e1g1,e1,g1,R,,0,"['e1e4', 'e1g1', 'f2f3', 'c3c4', 'f2f4', 'g7e6', 'h1g2', 'a1b1', 'g7h5', 'b2b3']",1
g7e6,g7,e6,N,,0,"['g7h5', 'g7f5', 'g7e6', 'f2f4', 'c3c4', 'h2h4', 'g1g6', 'f2f3', 'a1e1', 'a2a4']",1
a2a4,a2,a4,P,,0,"['f2f3', 'f2f4', 'g1g6', 'h2h4', 'a1f1', 'b2b4', 'a2a3', 'a2a4', 'c3c4', 'e6c5']",1
e6c5,e6,c5,N,,1,"['f2f4', 'g1g6', 'e6c5', 'b2b4', 'e6g5', 'a4a5', 'h2h4', 'c3c4', 'a1e1', 'a1d1']",1
a1a3,a1,a3,R,,0,"['a1a3', 'a4a5', 'f2f4', 'b2b4', 'f2f3', 'g1b1', 'a1b1', 'h2h4', 'a1f1', 'a1e1']",1
c5a6,c5,a6,N,,1,"['b2b4', 'h2h4', 'c5e6', 'c5a6', 'b2b3', 'a3a2', 'f2f4', 'c3c4', 'g1a1', 'g1g3']",1
a6b4,a6,b4,N,,0,"['a6c5', 'b2b4', 'a6b4', 'a6b8', 'a3a1', 'a3a2', 'f2f3', 'c3c4', 'g1g6', 'f2f4']",1
c3b4,c3,b4,P,b,0,"['a3b3', 'c3b4', 'a3a1', 'a4a5', 'g1a1', 'g1g6', 'g1c1', 'g1b1', 'g1g2', 'c3c4']",1
b2b3,b2,b3,P,,0,"['a3c3', 'g1g7', 'b4b5', 'a4a5', 'h2h4', 'g1g4', 'f2f3', 'a3b3', 'g1b1', 'h2h3']",1
g1g7,g1,g7,R,,0,"['g1g7', 'a4a5', 'g1g2', 'g1d1', 'g1e1', 'g1a1', 'b4b5', 'a3a1', 'g1b1', 'a3a2']",1
a4a5,a4,a5,P,,1,"['a4a5', 'b4b5', 'g7f7', 'g7d7', 'h2h3', 'h2h4', 'f2f3', 'f2f4', 'g7g1', 'a3a1']",1
g7c7,g7,c7,R,,0,"['a3a4', 'f2f3', 'a3a2', 'a3a1', 'b4b5', 'f2f4', 'g7c7', 'h2h4', 'g7d7', 'h2h3']",1
b4b5,b4,b5,P,,1,"['a3a2', 'c7d7', 'a3a1', 'h2h4', 'c7h7', 'h2h3', 'c7f7', 'b4b5', 'f2f3', 'f2f4']",1
c7c6,c7,c6,R,p,1,"['c7c6', 'c7h7', 'c7f7', 'c7d7', 'b3b4', 'c7b7', 'a3a2', 'a3a1', 'h2h4', 'h2h3']",1
c6h6,c6,h6,R,,0,"['c6h6', 'c6c5', 'c6f6', 'c6c1', 'c6b6', 'a3a1', 'a3a2', 'a5a6', 'h2h3', 'c6c7']",1
a5a6,a5,a6,P,,1,"['a5a6', 'h6d6', 'h6h7', 'b3b4', 'h6h5', 'h2h3', 'h6h4', 'h2h4', 'f2f3', 'f2f4']",1
h6h7,h6,h7,R,p,0,"['h6h7', 'h6d6', 'h2h4', 'h2h3', 'h6h5', 'h6f6', 'h6h4', 'h6h3', 'b3b4', 'h6c6']",1
h7b7,h7,b7,R,,1,"['h7b7', 'h7a7', 'f2e3', 'h2h4', 'h2h3', 'h7f7', 'f2f4', 'f2f3', 'h7h4', 'h7h3']",1
f2e3,f2,e3,P,p,0,"['b7f7', 'b7a7', 'f2f4', 'b7e7', 'f2e3', 'b7b6', 'b7d7', 'b7c7', 'b7b5', 'h2h4']",1
e2e4,e2,e4,P,,0,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']",1
b1c3,b1,c3,N,,0,"['e4d5', 'b1c3', 'e4e5', 'd2d3', 'd1f3', 'd1e2', 'f2f3', 'g1f3', 'c2c3', 'f1d3']",1
c3e4,c3,e4,N,p,0,"['d2d3', 'c3e4', 'g1e2', 'd1e2', 'f2f3', 'h2h3', 'a2a3', 'd2d4', 'g2g4', 'g2g3']",1
e4g3,e4,g3,N,,0,"['g1f3', 'd2d4', 'f1b5', 'a1b1', 'a2a4', 'a2a3', 'd1h5', 'e4g3', 'c2c3', 'd1g4']",1
g1f3,g1,f3,N,,0,"['c2c4', 'b2b3', 'f1e2', 'd2d4', 'c2c3', 'g1f3', 'a2a3', 'h2h4', 'f1b5', 'h2h3']",1
f1e2,f1,e2,B,,0,"['c2c3', 'd2d4', 'b2b3', 'f1e2', 'f1b5', 'f3e5', 'h2h3', 'a2a4', 'g3e2', 'a2a3']",1
e1g1,e1,g1,K,,0,"['d2d4', 'c2c3', 'e1g1', 'e2c4', 'a2a4', 'c2c4', 'd2d3', 'h2h3', 'a2a3', 'b2b3']",1
c2c3,c2,c3,P,,0,"['d2d4', 'c2c3', 'b2b3', 'h2h3', 'f1e1', 'a2a3', 'd2d3', 'e2c4', 'a2a4', 'g1h1']",1
d2d4,d2,d4,P,,0,"['b2b4', 'a2a4', 'd2d4', 'f3e5', 'd2d3', 'f1e1', 'a2a3', 'h2h4', 'h2h3', 'd1c2']",1
e2d3,e2,d3,B,,0,"['f3e5', 'c1d2', 'e2d3', 'f1e1', 'd1c2', 'c1f4', 'h2h3', 'a2a4', 'h2h4', 'c1g5']",1
c1g5,c1,g5,B,,0,"['a2a4', 'd1e2', 'f1e1', 'd3c2', 'f3g5', 'd3b1', 'f3e5', 'c1g5', 'd1c2', 'd3e2']",1
g5e3,g5,e3,B,,0,"['g5e3', 'g5f6', 'g5h4', 'g5d2', 'g5c1', 'g5f4', 'h2h4', 'g5h6', 'd4d5', 'a2a4']",1
d1d2,d1,d2,Q,,0,"['f3e5', 'a2a4', 'f1e1', 'd1e2', 'd3b1', 'd4c5', 'a1c1', 'h2h3', 'd1d2', 'd3c2']",1
d3c2,d3,c2,B,,0,"['d3b1', 'd3c2', 'd3e2', 'e3h6', 'd4d5', 'd3f5', 'd3e4', 'a2a4', 'h2h4', 'g3f5']",1
g2f3,g2,f3,P,b,0,"['g2f3', 'a2a4', 'e3h6', 'f1e1', 'd2c1', 'g3h1', 'b2b3', 'a2a3', 'a1e1', 'h2h4']",1
e3h6,e3,h6,B,p,0,"['e3h6', 'g3h5', 'a2a4', 'e3f4', 'g1h1', 'f1e1', 'c2e4', 'f1d1', 'g3e2', 'a1c1']",1
d2h6,d2,h6,Q,p,0,"['d2h6', 'f3f4', 'd2e1', 'h2h4', 'a1e1', 'g1h1', 'a2a4', 'g3f5', 'a1d1', 'g3h5']",1
h6h7,h6,h7,Q,,1,"['h6h7', 'c2h7', 'h6h5', 'g3f5', 'h6g5', 'h6f8', 'h6h3', 'a2a4', 'h6h4', 'h6g6']",1
e2e4,e2,e4,P,,0,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']",1
b1c3,b1,c3,N,,0,"['e4e5', 'g1f3', 'd2d4', 'f1e2', 'b1c3', 'c2c4', 'g2g3', 'g1e2', 'h2h3', 'h2h4']",1
g1f3,g1,f3,N,,0,"['d2d4', 'e4d5', 'e4e5', 'g1f3', 'a2a4', 'h2h3', 'd2d3', 'g2g3', 'f1b5', 'd1e2']",1
c3e2,c3,e2,N,,0,"['c3e2', 'f1b5', 'c3b1', 'c3b5', 'c3a4', 'f3d4', 'f1c4', 'a2a4', 'h2h4', 'f1d3']",1
d2d3,d2,d3,P,,0,"['c2c3', 'd2d3', 'e4e5', 'b2b4', 'e2f4', 'a2a4', 'b2b3', 'e2g3', 'g2g3', 'a2a3']",1
e2g3,e2,g3,N,,0,"['c2c3', 'a2a3', 'c1f4', 'c1d2', 'h2h3', 'e2g3', 'a2a4', 'f3d2', 'e2g1', 'a1b1']",1
f1e2,f1,e2,B,,0,"['e4e5', 'c1f4', 'f1e2', 'c1d2', 'a2a4', 'c2c3', 'h2h3', 'b2b3', 'a2a3', 'a1b1']",1
e1g1,e1,g1,K,,0,"['e4e5', 'e1g1', 'a2a3', 'c2c3', 'a2a4', 'h2h3', 'c1d2', 'b2b3', 'f3d2', 'a1b1']",1
f3e1,f3,e1,N,,0,"['e4e5', 'f3e1', 'c2c3', 'h2h3', 'd1e1', 'f3d2', 'c1d2', 'a2a4', 'a2a3', 'a1b1']",1
f2f4,f2,f4,P,,0,"['f2f4', 'h2h3', 'a2a4', 'b2b3', 'c1d2', 'c2c4', 'a2a3', 'c2c3', 'g1h1', 'a1b1']",1
e2g4,e2,g4,B,,0,"['e1f3', 'a2a3', 'e4e5', 'c2c4', 'b2b3', 'c2c3', 'a2a4', 'f1f2', 'e2h5', 'g1h1']",1
f4f5,f4,f5,P,,0,"['g4f5', 'g4c8', 'f4e5', 'a2a4', 'g3f5', 'h2h3', 'b2b3', 'a2a3', 'g1h1', 'c1d2']",1
c1d2,c1,d2,B,,0,"['e1f3', 'a2a4', 'a2a3', 'b2b3', 'c1d2', 'c2c4', 'g4h5', 'a1b1', 'g3h1', 'c1g5']",1
d1d2,d1,d2,Q,b,0,"['d1d2', 'e1f3', 'f5f6', 'd1e2', 'g1h1', 'g3h1', 'f1f2', 'd1f3', 'd1c1', 'g3e2']",1
d2f2,d2,f2,Q,,0,"['d2g5', 'd2d1', 'd2e2', 'f1f2', 'e1f3', 'a1d1', 'd2c1', 'a2a3', 'd2f2', 'b2b4']",1
f2e3,f2,e3,Q,q,0,"['g4e2', 'g4h5', 'a2a3', 'f2e3', 'h2h3', 'g4d1', 'e1f3', 'a2a4', 'g3h5', 'g3h1']",1
f1f3,f1,f3,R,,0,"['g4d1', 'h2h4', 'c2c3', 'g4f3', 'g4h5', 'a2a4', 'g4e2', 'a2a3', 'h2h3', 'a1d1']",1
f3e3,f3,e3,R,p,0,"['f3e3', 'g4h3', 'h2h3', 'h2h4', 'c2c3', 'f5g6', 'b2b3', 'a2a3', 'a2a4', 'f3f1']",1
g3f5,g3,f5,N,p,0,"['e4f5', 'g3f5', 'g4f5', 'g4h3', 'd3d4', 'g4e2', 'e3f3', 'b2b4', 'h2h3', 'g4d1']",1
g4f5,g4,f5,B,b,0,"['g4f5', 'e4f5', 'e3g3', 'g4h3', 'g4d1', 'g4h5', 'g4e2', 'g4f3', 'h2h3', 'd3d4']",1
e3g3,e3,g3,R,,0,"['c2c3', 'a1b1', 'f5g4', 'a2a4', 'e1f3', 'a2a3', 'h2h3', 'b2b3', 'f5d7', 'h2h4']",1
e1f3,e1,f3,N,,0,"['c2c3', 'f5g4', 'a2a3', 'h2h4', 'a2a4', 'g1h1', 'e1f3', 'f5h3', 'f5d7', 'g1f2']",1
a1f1,a1,f1,R,,0,"['f3h4', 'f5g4', 'c2c3', 'a1f1', 'f5h3', 'g1f2', 'a1c1', 'h2h4', 'h2h3', 'g1f1']",1
f1f3,f1,f3,R,n,0,"['g3f3', 'f1f3', 'g1f2', 'g1h1', 'g2f3']",1
f3f2,f3,f2,R,,0,"['g3h3', 'f3f2', 'f3e3', 'g1f2', 'a2a3', 'h2h4', 'g1f1', 'f5d7', 'c2c3', 'g3g6']",1
g3h3,g3,h3,R,,0,"['f5g4', 'f5h3', 'g3h3', 'g3e3', 'f5g6', 'g3g4', 'g3g6', 'c2c3', 'b2b3', 'a2a3']",1
f2f5,f2,f5,R,n,0,"['f2f5', 'e4f5', 'c2c3', 'f2f3', 'g2g3', 'h3h5', 'a2a4', 'a2a3', 'g1f1', 'b2b3']",1
h3g3,h3,g3,R,,1,"['h3f3', 'g1f2', 'b2b3', 'h3e3', 'f5f1', 'g1h1', 'a2a3', 'f5f3', 'g1f1', 'f5f2']",1
g3h3,g3,h3,R,,0,"['g3f3', 'g3e3', 'g3h3', 'g3g8', 'g1f2', 'f5f3', 'a2a3', 'a2a4', 'g1f1', 'b2b3']",1
h3f3,h3,f3,R,,0,"['h3f3', 'h3h4', 'b2b3', 'f5f3', 'g1f1', 'g1f2', 'f5f2', 'f5h5', 'f5f1', 'a2a4']",1
g2g3,g2,g3,P,,0,"['f3f2', 'g2g3', 'g1f1', 'g1h1', 'g1f2', 'g2g4', 'f3f1', 'f3g3', 'h2h4', 'b2b3']",1
c2c3,c2,c3,P,,0,"['a2a4', 'g1g2', 'f3f2', 'g1f1', 'b2b3', 'g1h1', 'g1f2', 'a2a3', 'f3f1', 'f5h5']",1
b2b3,b2,b3,P,,0,"['g1f2', 'g1f1', 'b2b3', 'g1g2', 'f5h5', 'f3f2', 'g1h1', 'c3c4', 'f3f1', 'b2b4']",1
g1f2,g1,f2,K,,0,"['g1f2', 'd3d4', 'c3c4', 'f3f1', 'g1f1', 'g1g2', 'a2a3', 'a2a4', 'g1h1', 'f5h5']",1
f2e3,f2,e3,K,,0,"['d3d4', 'f2e3', 'f5h5', 'f2g2', 'g3g4', 'h2h3', 'b3a4', 'f2e2', 'f2f1', 'f2g1']",1
a2b3,a2,b3,P,p,0,"['a2b3', 'f3f2', 'f3f1', 'f5f6', 'a2a3', 'd3d4', 'e3e2', 'f5h5', 'h2h4', 'e3f2']",1
h2h4,h2,h4,P,,0,"['d3d4', 'f3f1', 'f3f2', 'b3b4', 'g3g4', 'h2h4', 'c3c4', 'f5h5', 'e3f2', 'h2h3']",1
f5h5,f5,h5,R,p,0,"['f5h5', 'b3b4', 'e3e2', 'c3c4', 'e3f2', 'e3d2', 'g3g4', 'd3d4', 'f3f2', 'f3f1']",1
d3d4,d3,d4,P,,0,"['h5h8', 'h5h7', 'b3b4', 'g3g4', 'c3c4', 'e3d2', 'h5f5', 'd3d4', 'f3f5', 'f3f1']",1
d4d5,d4,d5,P,,1,"['d4d5', 'e3f2', 'e3e2', 'd4c5', 'd4e5', 'e3d3', 'e3d2', 'h5h8', 'g3g4', 'h5h7']",1
e3d2,e3,d2,K,,0,"['e3f2', 'e3d2', 'e3e2', 'h5h8', 'h5h7', 'e3d3', 'h5f5', 'f3f5', 'f3f1', 'f3f2']",1
h5h8,h5,h8,R,,0,"['h5h8', 'h5f5', 'h5h7', 'd2c1', 'g3g4', 'd2d1', 'd2c2', 'f3e3', 'd2e2', 'f3d3']",1
h8f8,h8,f8,R,,0,"['h4h5', 'h8c8', 'd2c1', 'g3g4', 'h8f8', 'h8d8', 'h8a8', 'h8e8', 'd2c2', 'h8h7']",1
f8c8,f8,c8,R,,0,"['f8c8', 'f8a8', 'h4h5', 'f8h8', 'd5d6', 'd2c2', 'd2c1', 'f8f7', 'g3g4', 'f8b8']",1
d2c1,d2,c1,K,,0,"['d2c1', 'd2e3', 'd2d1', 'd2e1']",1
f3c3,f3,c3,R,p,0,"['f3c3', 'c8c4', 'c8c7', 'h4h5', 'c8c6', 'f3e3', 'c8c5', 'c8a8', 'd5d6', 'c1d1']",1
c3c4,c3,c4,R,p,0,"['h4h5', 'c8c7', 'c3a3', 'c3c4', 'c8c4', 'c1b1', 'c8c6', 'c3c2', 'c8c5', 'c3f3']",1
c4c7,c4,c7,R,,1,"['h4h5', 'c8c7', 'c4c2', 'c8c6', 'c4c3', 'c8a8', 'c4c7', 'c4c6', 'c4c5', 'c1b1']",1
c7c6,c7,c6,R,,1,"['c7c2', 'h4h5', 'c7c6', 'c7a7', 'c7c4', 'c7c5', 'c7c3', 'c1b1', 'c7b7', 'c7f7']",1
c8c7,c8,c7,R,,1,"['c8c7', 'c6c7', 'c8a8', 'c8b8', 'h4h5', 'c1b1', 'c8h8', 'c6c3', 'c6c4', 'c6c2']",1
c7c8,c7,c8,R,,1,"['h4h5', 'c7c8', 'c6c2', 'd5d6', 'c7f7', 'c7h7', 'c6c3', 'c7a7', 'c7b7', 'c6c4']",1
c8c7,c8,c7,R,,1,"['h4h5', 'c8c7', 'c6c7', 'c8h8', 'c6c2', 'c1b1', 'c8f8', 'c8a8', 'c8b8', 'c6c3']",1
c7h7,c7,h7,R,,0,"['c7h7', 'c7a7', 'h4h5', 'c7c8', 'c7b7', 'c7f7', 'c6c2', 'c1b1', 'd5d6', 'c6c4']",1
c1d2,c1,d2,K,,0,"['c1b2', 'c1c2', 'c1d2']",1
d2e1,d2,e1,K,,0,"['d2d1', 'd2c1', 'd2e1']",1
e1f2,e1,f2,K,,0,"['e1d2', 'e1f2', 'e1e2']",1
f2f1,f2,f1,K,,0,"['f2e1', 'f2f1']",1
f1f2,f1,f2,K,,0,"['f1e2', 'f1f2']",1
f2e1,f2,e1,K,,0,"['f2f1', 'f2e1']",1
e1d2,e1,d2,K,,0,"['e1e2', 'e1f2', 'e1d2']",1
d2c1,d2,c1,K,,0,"['d2c1', 'd2e1', 'd2d1']",1
c1b2,c1,b2,K,,0,"['c1b2', 'c1c2', 'c1d2']",1
c6c2,c6,c2,R,,0,"['c6c2', 'b2a1', 'b2b1', 'b2c1']",1
b2c2,b2,c2,K,r,0,"['b2c2', 'b2b1', 'b2a1']",1
c2d3,c2,d3,K,,0,"['c2d3', 'h7h8', 'h4h5', 'c2b3', 'd5d6', 'c2b2', 'c2d2', 'h7a7', 'c2c3', 'c2c1']",1
d3c4,d3,c4,K,,0,"['d3c4', 'd3e2', 'd3d2', 'd3c2']",1
c4c5,c4,c5,K,,0,"['c4c5', 'h7h8', 'c4d3', 'h4h5', 'd5d6', 'c4b4', 'h7h6', 'c4b5', 'h7h5', 'c4c3']",1
d5d6,d5,d6,P,,0,"['c5d6', 'h4h5', 'c5c6', 'h7h8', 'h7h6', 'c5b5', 'h7h5', 'h7a7', 'd5d6', 'h7f7']",1
c5d5,c5,d5,K,,0,"['c5d5', 'h7h8', 'h4h5', 'c5c6', 'c5b5', 'h7h6', 'h7h5', 'h7f7', 'h7g7', 'h7e7']",1
e2e4,e2,e4,P,,0,"['d2d4', 'c2c4', 'f2f4', 'e2e3', 'g2g3', 'g1f3', 'e2e4', 'b2b3', 'd2d3', 'a2a3']",1
g1f3,g1,f3,N,,0,"['g1f3', 'b1c3', 'f1c4', 'h2h3', 'f1e2', 'f1d3', 'd2d4', 'd1h5', 'c2c4', 'a2a3']",1
b1c3,b1,c3,N,,0,"['b1c3', 'c2c3', 'f1c4', 'f1b5', 'a2a3', 'f1e2', 'h2h3', 'c2c4', 'g2g3', 'd2d3']",1
f3e5,f3,e5,N,p,0,"['a2a3', 'f1b5', 'd2d4', 'h2h3', 'f1e2', 'f1d3', 'd2d3', 'g2g3', 'a2a4', 'h2h4']",1
d2d4,d2,d4,P,,0,"['d2d4', 'h2h4', 'a2a4', 'f2f3', 'a2a3', 'f2f4', 'f1e2', 'h2h3', 'd1e2', 'f1b5']",1
d4d5,d4,d5,P,,0,"['e4e5', 'd4d5', 'f2f3', 'h2h4', 'c1g5', 'a2a3', 'f1e2', 'h2h3', 'f2f4', 'c1f4']",1
e4e5,e4,e5,P,,0,"['e4e5', 'f1b5', 'f2f4', 'd1d4', 'c1f4', 'f2f3', 'a2a3', 'g2g4', 'c1e3', 'g2g3']",1
d5d6,d5,d6,P,,0,"['d5d6', 'f1b5', 'f1e2', 'c1f4', 'c1d2', 'd1h5', 'd1e2', 'h2h4', 'c1e3', 'd1d4']",1
e5d6,e5,d6,P,p,0,"['e5d6', 'c1f4', 'f1c4', 'd1d3', 'f2f4', 'd1e2', 'c1g5', 'd1h5', 'd1d5', 'd1d4']",1
c3b5,c3,b5,N,,0,"['c3b5', 'd1e2', 'f1c4', 'c1e3', 'f1e2', 'c3e4', 'f1d3', 'd1h5', 'd1d5', 'h2h3']",1
f1c4,f1,c4,B,,0,"['a2a3', 'f1c4', 'g2g3', 'f1e2', 'd1e2', 'g2g4', 'c1e3', 'c2c3', 'a2a4', 'h2h3']",1
