Move,From_Sqaure,Target_Sqaure,Piece_Moved,Piece_Captured,Is_Check,FEN,Top_10_Moves
d3d1,d3,d1,q,,True,8/5p1k/2p5/4p2p/3p1bpQ/1P1q3P/P4P2/6KR b - - 1 42,"['d3d1', 'd3b1', 'g4g3', 'h7g7', 'h7g8', 'h7g6', 'd3f5', 'd3g6', 'd3c2', 'd3e4']"
d1f3,d1,f3,q,,True,8/5p1k/2p5/4p2p/3p1bpQ/1P5P/P4PK1/3q3R b - - 3 43,"['d1f3', 'd1c2', 'g4h3', 'd1d3', 'd1d2', 'd1e2', 'h7g6', 'd1h1', 'h7g7', 'f4g3']"
f4e3,f4,e3,b,,False,8/5p1k/2p5/4p2p/3p1bpQ/1P3q1P/P4P2/6KR b - - 5 44,"['g4g3', 'f3d1', 'h7g7', 'h7g6', 'g4h3', 'h7g8', 'f4h6', 'h7h6', 'f3c3', 'f3d5']"
h7g8,h7,g8,k,,False,8/5p1k/2p5/4p2Q/3p2p1/1P2bq1P/P4P2/6KR b - - 0 45,"['h7g7', 'h7g8', 'e3h6']"
f3g4,f3,g4,q,Q,True,6k1/5p2/2p5/4p3/3p2Q1/1P2bq1P/P4P2/6KR b - - 0 46,"['f3g4', 'e3g5', 'g8f8', 'g8h8', 'g8h7']"
e3g5,e3,g5,b,,False,6k1/5p2/2p5/4p3/3p2P1/1P2b3/P4P2/6KR b - - 0 47,"['e3d2', 'd4d3', 'g8g7', 'e3g5', 'e3f4', 'e5e4', 'e3c1', 'e3h6', 'c6c5', 'f7f5']"
g8g7,g8,g7,k,,False,6k1/5p2/2p5/4p1b1/3p2P1/1P6/P4PK1/7R b - - 2 48,"['g8g7', 'd4d3', 'e5e4', 'c6c5', 'g5h6', 'f7f6', 'g5d2', 'g5f4', 'f7f5', 'g8f8']"
g5e7,g5,e7,b,,False,8/5pk1/2p5/4p1b1/3p2P1/1P6/P4PK1/1R6 b - - 4 49,"['d4d3', 'e5e4', 'g5d2', 'c6c5', 'g7f6', 'g7g6', 'f7f6', 'f7f5', 'g7f8', 'g7h6']"
e7b4,e7,b4,b,,False,8/4bpk1/2p5/4p3/P2p2P1/1P6/5PK1/1R6 b - - 0 50,"['e7b4', 'd4d3', 'e7d8', 'g7h6', 'e7g5', 'e7f6', 'e7a3', 'e7d6', 'e5e4', 'g7f6']"
c6c5,c6,c5,p,,False,8/5pk1/2p5/4p3/Pb1p2P1/1P6/5PK1/2R5 b - - 2 51,"['d4d3', 'e5e4', 'b4a5', 'b4d2', 'b4a3', 'f7f6', 'g7h8', 'g7f8', 'b4c5', 'b4e7']"
g7f6,g7,f6,k,,False,8/5pk1/8/2p1p3/PbRp2P1/1P6/5PK1/8 b - - 1 52,"['g7h6', 'g7g6', 'e5e4', 'g7f6', 'd4d3', 'g7f8', 'g7h7', 'g7g8', 'b4a5', 'f7f5']"
c5b4,c5,b4,p,R,False,8/5p2/5k2/2p1p3/PR1p2P1/1P6/5PK1/8 b - - 0 53,"['c5b4', 'd4d3', 'f6e7', 'f6g7', 'f6e6', 'e5e4', 'f6g6', 'f6g5', 'c5c4']"
f6e6,f6,e6,k,,False,8/5p2/5k2/P3p3/1p1p2P1/1P6/5PK1/8 b - - 0 54,"['d4d3', 'f6e7', 'e5e4', 'f6g5', 'f6g7', 'f6e6', 'f6g6']"
e6d6,e6,d6,k,,False,8/5p2/4k3/P3p3/1p1p2P1/1P6/5P2/5K2 b - - 2 55,"['e6d6', 'e6d7', 'e6d5', 'e5e4', 'd4d3', 'f7f5', 'f7f6', 'e6e7', 'e6f6']"
d6c6,d6,c6,k,,False,8/5p2/3k4/P3p3/1p1p2P1/1P6/4KP2/8 b - - 4 56,"['e5e4', 'd6c7', 'd6c5', 'd6c6', 'f7f6', 'd6d5', 'd6d7', 'f7f5', 'd6e6', 'd4d3']"
c6b5,c6,b5,k,,False,8/5p2/2k5/P3p3/1p1p2P1/1P1K4/5P2/8 b - - 6 57,"['c6c5', 'c6b7', 'c6b5', 'c6c7', 'c6d5', 'f7f6', 'c6d6', 'c6d7', 'f7f5', 'e5e4']"
b5a5,b5,a5,k,P,False,8/5p2/8/Pk2p3/1p1pK1P1/1P6/5P2/8 b - - 8 58,"['b5a5', 'b5a6', 'f7f6', 'b5c6', 'b5c5', 'd4d3', 'f7f5']"
a5b5,a5,b5,k,,False,8/5p2/8/k3p1P1/1p1pK3/1P6/5P2/8 b - - 0 59,"['a5b5', 'a5a6', 'a5b6', 'd4d3', 'f7f6', 'f7f5']"
e5f4,e5,f4,p,P,False,8/5p2/8/1k2p1P1/1p1pKP2/1P6/8/8 b - - 0 60,"['e5f4', 'd4d3', 'b5c5', 'b5c6', 'b5b6', 'b5a5', 'b5a6', 'f7f5', 'f7f6']"
d4d3,d4,d3,p,,False,8/5p2/8/1k4P1/1p1p1K2/1P6/8/8 b - - 0 61,"['b5c5', 'b5c6', 'b5b6', 'd4d3', 'b5a6', 'b5a5', 'f7f6', 'f7f5']"
d3d2,d3,d2,p,,False,8/5p2/8/1k4P1/1p6/1P1pK3/8/8 b - - 1 62,"['b5c5', 'b5c6', 'b5b6', 'd3d2', 'b5a6', 'b5a5', 'f7f6', 'f7f5']"
b5c6,b5,c6,k,,False,8/5p2/8/1k4P1/1p6/1P6/3K4/8 b - - 0 63,"['b5c5', 'b5c6', 'b5b6', 'b5a6', 'b5a5', 'f7f6', 'f7f5']"
c6b5,c6,b5,k,,False,8/5p2/2k5/6P1/1p6/1P1K4/8/8 b - - 2 64,"['c6d5', 'c6c5', 'c6d6', 'c6d7', 'c6b5', 'c6c7', 'c6b7', 'c6b6', 'f7f5', 'f7f6']"
b5c6,b5,c6,k,,False,8/5p2/8/1k4P1/1p1K4/1P6/8/8 b - - 4 65,"['b5c6', 'b5b6', 'b5a6', 'b5a5', 'f7f5', 'f7f6']"
c6d6,c6,d6,k,,False,8/5p2/2k5/6P1/1pK5/1P6/8/8 b - - 6 66,"['c6d7', 'c6d6', 'c6c7', 'c6b7', 'c6b6', 'f7f6', 'f7f5']"
d6e6,d6,e6,k,,False,8/5p2/3k4/6P1/1K6/1P6/8/8 b - - 0 67,"['d6e5', 'd6d5', 'd6e6', 'd6c6', 'd6d7', 'd6e7', 'd6c7', 'f7f5', 'f7f6']"
e6f5,e6,f5,k,,False,8/5p2/4k3/2K3P1/8/1P6/8/8 b - - 2 68,"['e6f5', 'e6d7', 'e6e5', 'e6e7', 'f7f5', 'f7f6']"
f5g5,f5,g5,k,P,False,8/5p2/8/2K2kP1/1P6/8/8/8 b - - 0 69,"['f5g5', 'f5g4', 'f5e6', 'f5e5', 'f5f4', 'f5e4', 'f5g6', 'f7f6']"
f7f5,f7,f5,p,,False,8/5p2/8/1PK3k1/8/8/8/8 b - - 0 70,"['f7f5', 'g5g4', 'f7f6', 'g5f6', 'g5h4', 'g5h5', 'g5f4', 'g5g6', 'g5f5', 'g5h6']"
f5f4,f5,f4,p,,False,8/8/1P6/2K2pk1/8/8/8/8 b - - 0 71,"['f5f4', 'g5h6', 'g5g6', 'g5f4', 'g5f6', 'g5h5', 'g5g4', 'g5h4']"
f4f3,f4,f3,p,,False,8/1P6/8/2K3k1/5p2/8/8/8 b - - 0 72,"['f4f3', 'g5f6', 'g5h4', 'g5h6', 'g5h5', 'g5g4', 'g5g6', 'g5f5']"
g5g4,g5,g4,k,,False,1Q6/8/8/2K3k1/8/5p2/8/8 b - - 0 73,"['g5g4', 'g5h4', 'g5h6', 'g5f6', 'g5g6', 'g5f5', 'f3f2', 'g5h5']"
g4g3,g4,g3,k,,False,5Q2/8/8/2K5/6k1/5p2/8/8 b - - 2 74,"['g4g3', 'g4h3', 'f3f2', 'g4g5', 'g4h5', 'g4h4']"
g3f2,g3,f2,k,,False,8/6Q1/8/2K5/8/5pk1/8/8 b - - 4 75,"['g3f2', 'g3h3', 'g3h2', 'g3h4', 'g3f4']"
f2e1,f2,e1,k,,False,8/8/5Q2/2K5/8/5p2/5k2/8 b - - 6 76,"['f2e2', 'f2g3', 'f2g2', 'f2e3', 'f2g1', 'f2f1', 'f2e1']"
e1e2,e1,e2,k,,False,8/8/8/2K3Q1/8/5p2/8/4k3 b - - 8 77,"['f3f2', 'e1f1', 'e1e2', 'e1f2', 'e1d1']"
e2f2,e2,f2,k,,False,8/8/8/2K1Q3/8/5p2/4k3/8 b - - 10 78,"['e2f1', 'e2d1', 'e2f2', 'e2d2', 'e2d3']"
f2g2,f2,g2,k,,False,8/8/8/2K2Q2/8/5p2/5k2/8 b - - 12 79,"['f2g2', 'f2e2', 'f2g3', 'f2e3', 'f2f1', 'f2g1', 'f2e1']"
g2f3,g2,f3,k,Q,False,8/8/8/2K5/8/5Q2/6k1/8 b - - 0 80,"['g2f3', 'g2g1', 'g2h2']"
c7c6,c7,c6,p,,False,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,"['d7d5', 'c7c5', 'b8c6', 'g8f6', 'e7e5', 'c7c6', 'd7d6', 'e7e6', 'b7b6', 'a7a5']"
d7d5,d7,d5,p,,False,rnbqkbnr/pp1ppppp/2p5/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,"['d7d5', 'h7h6', 'a7a6', 'e7e6', 'd7d6', 'c6c5', 'h7h5', 'b7b5', 'd8a5', 'a7a5']"
d5e4,d5,e4,p,P,False,rnbqkbnr/pp2pppp/2p5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,"['d5e4', 'g8f6', 'g7g6', 'e7e6', 'h7h6', 'd8d7', 'a7a6', 'f7f6', 'd8d6', 'h7h5']"
g8f6,g8,f6,n,,False,rnbqkbnr/pp2pppp/2p5/8/3PN3/8/PPP2PPP/R1BQKBNR b KQkq - 0 4,"['c8f5', 'a7a5', 'g8f6', 'h7h6', 'a7a6', 'd8b6', 'g7g6', 'b8d7', 'c8e6', 'e7e5']"
c8g4,c8,g4,b,,False,rnbqkb1r/pp2pppp/2p2n2/8/3P4/6N1/PPP2PPP/R1BQKBNR b KQkq - 2 5,"['e7e5', 'h7h5', 'c6c5', 'c8g4', 'g7g6', 'e7e6', 'b8d7', 'd8c7', 'h7h6', 'c8e6']"
g4e2,g4,e2,b,B,False,rn1qkb1r/pp2pppp/2p2n2/8/3P2b1/6N1/PPP1BPPP/R1BQK1NR b KQkq - 4 6,"['g4d7', 'g4c8', 'g4e2', 'd8d7', 'd8a5', 'h7h5', 'd8c8', 'e7e6', 'g4e6', 'g4f5']"
e7e6,e7,e6,p,,False,rn1qkb1r/pp2pppp/2p2n2/8/3P4/6N1/PPP1NPPP/R1BQK2R b KQkq - 0 7,"['g7g6', 'h7h5', 'b8d7', 'd8a5', 'h7h6', 'e7e6', 'd8b6', 'b8a6', 'a7a5', 'd8d7']"
f8e7,f8,e7,b,,False,rn1qkb1r/pp3ppp/2p1pn2/6B1/3P4/6N1/PPP1NPPP/R2QK2R b KQkq - 1 8,"['d8d5', 'f8e7', 'b8d7', 'h7h5', 'h7h6', 'd8a5', 'a7a5', 'a7a6', 'f8b4', 'f8d6']"
b8d7,b8,d7,n,,False,rn1qk2r/pp2bppp/2p1pn2/6B1/3P4/6N1/PPP1NPPP/R2Q1RK1 b kq - 3 9,"['b8d7', 'h7h6', 'f6d5', 'e8g8', 'b7b6', 'h7h5', 'a7a5', 'd8c7', 'c6c5', 'a7a6']"
f6d5,f6,d5,n,,False,r2qk2r/pp1nbppp/2p1pn2/6B1/3P4/2P3N1/PP2NPPP/R2Q1RK1 b kq - 0 10,"['a7a6', 'e8g8', 'h7h6', 'b7b6', 'a7a5', 'd8c8', 'd8a5', 'd8b6', 'c6c5', 'f6d5']"
d8e7,d8,e7,q,B,False,r2qk2r/pp1nBppp/2p1p3/3n4/3P4/2P3N1/PP2NPPP/R2Q1RK1 b kq - 0 11,"['d5e7', 'd8e7', 'e8e7', 'd5c3', 'd5e3', 'd8b6', 'd8c7', 'd7f6', 'h7h5', 'a7a6']"
e8g8,e8,g8,k,,False,r3k2r/pp1nqppp/2p1p3/3n4/3PN3/2P5/PP2NPPP/R2Q1RK1 b kq - 1 12,"['e8g8', 'd7f6', 'b7b6', 'h7h6', 'd5b6', 'd5f6', 'b7b5', 'a7a5', 'a7a6', 'd7b6']"
d7f6,d7,f6,n,,False,r4rk1/pp1nqppp/2p1p3/3n4/3PN3/2PQ4/PP2NPPP/R4RK1 b - - 3 13,"['f7f5', 'e6e5', 'd5f6', 'a8d8', 'f8d8', 'h7h6', 'd7f6', 'd5c7', 'c6c5', 'h7h5']"
a8d8,a8,d8,r,,False,r4rk1/pp2qppp/2p1pn2/3n4/3PN3/2PQ4/PP2NPPP/3R1RK1 b - - 5 14,"['f6e4', 'd5b6', 'a7a5', 'f8c8', 'h7h6', 'a8d8', 'b7b5', 'a8c8', 'f8d8', 'e7c7']"
f6g4,f6,g4,n,,False,3r1rk1/pp2qppp/2p1pn2/3n4/3PN3/2PQ4/PP2NPPP/3RR1K1 b - - 7 15,"['f6e4', 'e6e5', 'e7c7', 'f8e8', 'g7g6', 'd8c8', 'b7b6', 'h7h6', 'd5c7', 'a7a5']"
e7h4,e7,h4,q,,False,3r1rk1/pp2qppp/2p1p3/3n4/3PN1n1/2P2Q2/PP2NPPP/3RR1K1 b - - 9 16,"['f7f5', 'b7b6', 'g4h6', 'd5f6', 'a7a6', 'g4f6', 'e7h4', 'h7h5', 'g4h2', 'e6e5']"
g4f6,g4,f6,n,,False,3r1rk1/pp3ppp/2p1p3/3n4/3PN1nq/2P2Q1P/PP2NPP1/3RR1K1 b - - 0 17,"['g4f6', 'g4h6', 'h7h5', 'g4e3', 'f7f5', 'd5f6', 'd5b6', 'h4f2', 'd5c3', 'e6e5']"
b7b6,b7,b6,p,,False,3r1rk1/pp3ppp/2p1pn2/2Nn4/3P3q/2P2Q1P/PP2NPP1/3RR1K1 b - - 2 18,"['b7b6', 'd8b8', 'f6d7', 'h4h5', 'b7b5', 'f6e8', 'd8c8', 'd8e8', 'g7g5', 'g7g6']"
f8e8,f8,e8,r,,False,3r1rk1/p4ppp/1pp1pn2/3n4/3P3q/2PN1Q1P/PP2NPP1/3RR1K1 b - - 1 19,"['f6d7', 'h4e4', 'd5e7', 'h4h5', 'h4g5', 'h7h6', 'f6e4', 'd8c8', 'f8e8', 'b6b5']"
c6c5,c6,c5,p,,False,3rr1k1/p4ppp/1pp1pn2/3nN3/3P3q/2P2Q1P/PP2NPP1/3RR1K1 b - - 3 20,"['d8c8', 'd5e7', 'c6c5', 'd8d6', 'h4e4', 'b6b5', 'h4h5', 'a7a6', 'h4g5', 'd8a8']"
b6c5,b6,c5,p,P,False,3rr1k1/p4ppp/1p2pn2/2PnN3/7q/2P2Q1P/PP2NPP1/3RR1K1 b - - 0 21,"['b6c5', 'h4e4', 'h4g5', 'h7h6', 'h4h5', 'h4a4', 'd8c8', 'd5e7', 'e8f8', 'd8a8']"
d5f4,d5,f4,n,,False,3rr1k1/p4ppp/4pn2/2pnN3/7q/2P2QNP/PP3PP1/3RR1K1 b - - 1 22,"['h4f4', 'e8f8', 'h4g5', 'd5e7', 'h7h5', 'h7h6', 'h4a4', 'g8f8', 'a7a5', 'd8c8']"
d8d1,d8,d1,r,R,False,3rr1k1/p4ppp/2N1pn2/2p5/5n1q/2P2QNP/PP3PP1/3RR1K1 b - - 3 23,"['d8d1', 'd8d5', 'd8d7', 'd8c8', 'd8a8', 'd8b8', 'f4h3', 'd8d3', 'f6d5', 'f4d5']"
h7h5,h7,h5,p,,False,4r1k1/p4ppp/2N1pn2/2p5/5n1q/2P2QNP/PP3PP1/3R2K1 b - - 0 24,"['f4g6', 'h4g5', 'f4d5', 'c5c4', 'h7h5', 'h4h6', 'e6e5', 'g8f8', 'a7a6', 'f6d5']"
e6e5,e6,e5,p,,False,4r1k1/N4pp1/4pn2/2p4p/5n1q/2P2QNP/PP3PP1/3R2K1 b - - 0 25,"['f4g6', 'h4g5', 'e6e5', 'c5c4', 'g8h7', 'f6d5', 'e8b8', 'f6h7', 'g7g5', 'f4d5']"
e5e4,e5,e4,p,,False,4r1k1/5pp1/2N2n2/2p1p2p/5n1q/2P2QNP/PP3PP1/3R2K1 b - - 1 26,"['e5e4', 'h4g5', 'c5c4', 'g7g6', 'e8e6', 'g8h8', 'g8f8', 'f4g6', 'g7g5', 'f6h7']"
f4d3,f4,d3,n,,False,4r1k1/5pp1/2N2n2/2p4p/4pn1q/2P1Q1NP/PP3PP1/3R2K1 b - - 1 27,"['h4g5', 'f6d5', 'f4d5', 'g8h7', 'e8e6', 'f4e6', 'c5c4', 'g8f8', 'e8a8', 'g8h8']"
h4f4,h4,f4,q,,False,4r1k1/5pp1/2N2n2/2p2N1p/4p2q/2PnQ2P/PP3PP1/3R2K1 b - - 3 28,"['h4f4', 'f6d5', 'f6g4', 'd3b2', 'e8e6', 'd3f2', 'h4f2', 'g7g5', 'h4g4', 'e8b8']"
f4f5,f4,f5,q,N,False,4r1k1/5pp1/2N2n2/2p2N1p/4pq2/2PRQ2P/PP3PP1/6K1 b - - 0 29,"['f4f5', 'f4c7', 'g7g5', 'c5c4', 'g8h7', 'e4d3', 'g8h8', 'f4b8', 'g7g6', 'h5h4']"
e8d8,e8,d8,r,R,False,3Rr1k1/5pp1/2N2n2/2p2q1p/4p3/2P1Q2P/PP3PP1/6K1 b - - 1 30,"['e8d8', 'g8h7', 'g8f8', 'f5e6', 'g8h8', 'f5g6', 'f5h7', 'g7g6', 'f5h3', 'f5f2']"
g8h7,g8,h7,k,,False,3r2k1/4Npp1/5n2/2p2q1p/4p3/2P1Q2P/PP3PP1/6K1 b - - 1 31,"['g8f8', 'g8h8', 'g8h7']"
d7d5,d7,d5,p,,False,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,"['d7d5', 'g8f6', 'c7c6', 'c7c5', 'a7a6', 'a7a5', 'b7b6', 'f7f5', 'e7e6', 'e7e5']"
g8f6,g8,f6,n,,False,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 0 2,"['g7g6', 'b7b6', 'h7h6', 'c7c6', 'c7c5', 'g8f6', 'c8g4', 'h7h5', 'a7a5', 'c8f5']"
c7c5,c7,c5,p,,False,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N2N2/PPP1PPPP/R1BQKB1R b KQkq - 2 3,"['c8f5', 'c7c6', 'g7g6', 'e7e6', 'a7a6', 'c8d7', 'f6e4', 'a7a5', 'c7c5', 'b7b6']"
e7e6,e7,e6,p,,False,rnbqkb1r/pp2pppp/5n2/2pp2B1/3P4/2N2N2/PPP1PPPP/R2QKB1R b KQkq - 1 4,"['e7e6', 'f6e4', 'c5d4', 'd8b6', 'b8d7', 'b8c6', 'c5c4', 'c8g4', 'd8a5', 'b8a6']"
f8e7,f8,e7,b,,False,rnbqkb1r/pp3ppp/4pn2/2pp2B1/3P4/2N1PN2/PPP2PPP/R2QKB1R b KQkq - 0 5,"['a7a6', 'c8d7', 'b8d7', 'h7h6', 'b8c6', 'd8b6', 'c5d4', 'f8d6', 'f8e7', 'c5c4']"
b8c6,b8,c6,n,,False,rnbqk2r/pp2bppp/4pn2/2ppN1B1/3P4/2N1P3/PPP2PPP/R2QKB1R b KQkq - 2 6,"['e8g8', 'c5c4', 'f6d7', 'a7a6', 'c5d4', 'b8d7', 'h7h6', 'a7a5', 'e8f8', 'c8d7']"
c8d7,c8,d7,b,,False,r1bqk2r/pp2bppp/2n1pn2/1BppN1B1/3P4/2N1P3/PPP2PPP/R2QK2R b KQkq - 4 7,"['d8c7', 'c8d7', 'c5d4', 'd8b6', 'd8d6', 'f6d7', 'e8g8', 'e8f8', 'f6e4', 'h7h6']"
d8d7,d8,d7,q,N,False,r2qk2r/pp1Nbppp/2n1pn2/1Bpp2B1/3P4/2N1P3/PPP2PPP/R2QK2R b KQkq - 0 8,"['f6d7', 'd8d7', 'e8d7', 'c5d4', 'f6e4', 'h7h6', 'd8a5', 'c5c4', 'a7a6', 'f6g8']"
c5d4,c5,d4,p,P,False,r3k2r/pp1qbppp/2n1pn2/1Bpp2B1/3P4/2N1PQ2/PPP2PPP/R3K2R b KQkq - 1 9,"['c5d4', 'a7a6', 'c5c4', 'd7c7', 'h7h6', 'd7d6', 'd7d8', 'e8g8', 'a8c8', 'f6e4']"
a7a6,a7,a6,p,,False,r3k2r/pp1qbppp/2n1pn2/1B1p2B1/3P4/2N2Q2/PPP2PPP/R3K2R b KQkq - 0 10,"['d7c7', 'a8c8', 'h7h6', 'd7d8', 'e8g8', 'a7a6', 'd7c8', 'e8f8', 'd7d6', 'f6g8']"
b7c6,b7,c6,p,B,False,r3k2r/1p1qbppp/p1B1pn2/3p2B1/3P4/2N2Q2/PPP2PPP/R3K2R b KQkq - 0 11,"['d7c6', 'b7c6', 'b7b5', 'a8c8', 'e8f8', 'h7h5', 'a8b8', 'h7h6', 'e7d8', 'e8d8']"
e8g8,e8,g8,k,,False,r3k2r/3qbppp/p1p1pn2/3p2B1/3P4/2N2Q2/PPP2PPP/R4RK1 b kq - 1 12,"['a8b8', 'a8a7', 'd7b7', 'd7d6', 'e8g8', 'h7h6', 'a8c8', 'a6a5', 'd7a7', 'f6g8']"
c6c5,c6,c5,p,,False,r4rk1/3qbppp/p1p1pn2/3p2B1/3P4/2N2Q1P/PPP2PP1/R4RK1 b - - 0 13,"['a6a5', 'f8e8', 'd7a7', 'f8b8', 'h7h6', 'a8c8', 'd7b7', 'a8d8', 'f8c8', 'a8b8']"
c5d4,c5,d4,p,P,False,r4rk1/3qbppp/p3pn2/2pp2B1/3P4/2N2Q1P/PPP2PP1/R3R1K1 b - - 1 14,"['c5d4', 'd7c8', 'a8b8', 'f8c8', 'a8c8', 'f8b8', 'd7a7', 'd7c7', 'd7b7', 'd7c6']"
d7a4,d7,a4,q,,False,r4rk1/3qbppp/p3pn2/3p2B1/3p4/5Q1P/PPP1NPP1/R3R1K1 b - - 1 15,"['e6e5', 'f8b8', 'd7a7', 'a8b8', 'a8c8', 'h7h6', 'd7b7', 'd7b5', 'd7a4', 'a8a7']"
d4c3,d4,c3,p,P,False,r4rk1/4bppp/p3pn2/3p2B1/q2p4/2P2Q1P/PP2NPP1/R3R1K1 b - - 0 16,"['d4c3', 'f8b8', 'a8b8', 'a4c2', 'a4b5', 'h7h6', 'd4d3', 'f8e8', 'e7d8', 'f8c8']"
a4d7,a4,d7,q,,False,r4rk1/4bppp/p3pn2/3p2B1/q7/2N2Q1P/PP3PP1/R3R1K1 b - - 0 17,"['a4c4', 'a4b4', 'a4a5', 'a4d7', 'a4d4', 'a4e8', 'a4c6', 'a4c2', 'a4a3', 'a4a2']"
f6e8,f6,e8,n,,False,r4rk1/3qbppp/p3pn2/3p2B1/8/2N2Q1P/PP3PP1/3RR1K1 b - - 2 18,"['a8e8', 'a8a7', 'a8d8', 'f8d8', 'f8b8', 'f8c8', 'f8e8', 'd7a7', 'd7b7', 'e7d8']"
d7e7,d7,e7,q,B,False,r3nrk1/3qBppp/p3p3/3p4/8/2N2Q1P/PP3PP1/3RR1K1 b - - 0 19,"['d7e7', 'd5d4', 'a8b8', 'd7b7', 'h7h5', 'f7f6', 'a6a5', 'a8d8', 'h7h6', 'a8c8']"
e7c5,e7,c5,q,,False,r3nrk1/4qppp/p3p3/3N4/8/5Q1P/PP3PP1/3RR1K1 b - - 0 20,"['e7g5', 'e7d8', 'e7c5', 'e7a7', 'e7b7', 'e7d6', 'e7f6', 'e7c7', 'e7h4', 'a8a7']"
e8f6,e8,f6,n,,False,r3nrk1/5ppp/p3p3/2q5/5N2/5Q1P/PP3PP1/3RR1K1 b - - 2 21,"['c5c8', 'e8f6', 'a8b8', 'a8c8', 'c5a7', 'e8c7', 'a8a7', 'e8d6', 'a8d8', 'c5f2']"
f8d8,f8,d8,r,,False,r4rk1/5ppp/p3pn2/2q5/5N1P/5Q2/PP3PP1/3RR1K1 b - - 0 22,"['a8b8', 'c5a5', 'h7h6', 'c5c2', 'c5f5', 'c5b4', 'a8d8', 'c5c7', 'f8d8', 'a8c8']"
f6h5,f6,h5,n,P,False,r2r2k1/5ppp/p3pn2/2q4P/5N2/5Q2/PP3PP1/3RR1K1 b - - 0 23,"['c5b6', 'c5c2', 'c5f5', 'c5a5', 'c5b4', 'c5b5', 'h7h6', 'c5c7', 'a8b8', 'a6a5']"
c5h5,c5,h5,q,N,False,r2r2k1/5ppp/p3p3/2q4N/8/5Q2/PP3PP1/3RR1K1 b - - 0 24,"['c5b4', 'a6a5', 'c5a5', 'c5c2', 'a8c8', 'h7h6', 'a8b8', 'g8f8', 'c5b5', 'c5h5']"
d7d5,d7,d5,p,,False,rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,"['d7d5', 'e7e6', 'c7c6', 'c7c5', 'g8f6', 'g7g6', 'h7h6', 'e7e5', 'h7h5', 'b7b6']"
g8f6,g8,f6,n,,False,rnbqkbnr/ppp1pppp/8/3p4/8/6P1/PPPPPPBP/RNBQK1NR b KQkq - 1 2,"['e7e5', 'c7c5', 'a7a5', 'g7g6', 'h7h5', 'a7a6', 'c8g4', 'e7e6', 'd5d4', 'g8h6']"
e7e5,e7,e5,p,,False,rnbqkb1r/ppp1pppp/5n2/3p4/2P5/6P1/PP1PPPBP/RNBQK1NR b KQkq - 0 3,"['d5d4', 'd5c4', 'e7e5', 'c7c6', 'g7g6', 'e7e6', 'c7c5', 'a7a5', 'b8c6', 'h7h5']"
f6d5,f6,d5,n,P,False,rnbqkb1r/ppp2ppp/5n2/3Pp3/8/6P1/PP1PPPBP/RNBQK1NR b KQkq - 0 4,"['f6d5', 'f8e7', 'f8d6', 'c7c6', 'a7a5', 'c8f5', 'h7h6', 'f8c5', 'g7g6', 'a7a6']"
c8e6,c8,e6,b,,False,rnbqkb1r/ppp2ppp/8/3np3/8/2N3P1/PP1PPPBP/R1BQK1NR b KQkq - 1 5,"['c8e6', 'd5c3', 'd5b6', 'c7c6', 'd5f6', 'd5b4', 'd5e7', 'e5e4', 'f8c5', 'f8b4']"
c7c5,c7,c5,p,,False,rn1qkb1r/ppp2ppp/4b3/3np3/7P/2N3P1/PP1PPPB1/R1BQK1NR b KQkq - 0 6,"['c7c5', 'f8c5', 'b8c6', 'f7f6', 'f8e7', 'h7h6', 'd8d7', 'f7f5', 'd5c3', 'a7a6']"
b8c6,b8,c6,n,,False,rn1qkb1r/pp3ppp/4b3/2pnp2P/8/2N3P1/PP1PPPB1/R1BQK1NR b KQkq - 0 7,"['b8c6', 'h7h6', 'd8d7', 'f8e7', 'd5c3', 'a7a6', 'd8d6', 'a7a5', 'c5c4', 'h8g8']"
g7h6,g7,h6,p,P,False,r2qkb1r/pp3ppp/2n1b2P/2pnp3/8/2N3P1/PP1PPPB1/R1BQK1NR b KQkq - 0 8,"['g7g5', 'a7a6', 'g7h6', 'd8d7', 'g7g6', 'f7f5', 'd8d6', 'a8c8', 'd5e7', 'c5c4']"
f8d6,f8,d6,b,,False,r2qkb1r/pp3p1p/2n1b2p/2pnp3/8/2N2NP1/PP1PPPB1/R1BQK2R b KQkq - 1 9,"['e5e4', 'f8g7', 'h8g8', 'd8d7', 'c5c4', 'f7f6', 'd5c3', 'd8e7', 'f7f5', 'e6g4']"
d6e7,d6,e7,b,,False,r2qk2r/pp3p1p/2nbb2p/2pnp3/4N3/5NP1/PP1PPPB1/R1BQK2R b KQkq - 3 10,"['d5f6', 'd6f8', 'f7f5', 'd6e7', 'e8g8', 'e6g4', 'c5c4', 'e6f5', 'a8b8', 'd5c7']"
